rio	campanha	ponto	data	iqa	iet	grupo	parametro	classe	unidade	padrao_legal	valor	lat	lon
BURANHEM	Campanha 2 - 2022	FBS-BRA-900	10/06/2022	69	48	Físicos - Água	STD	Classe 2 - Doce	mg/L	Máximo 500	65	-16,5064444	-39,4790556
BURANHEM	Campanha 2 - 2022	FBS-BRA-900	10/06/2022	69	48	Físicos - Água	Temperatura	Classe 2 - Doce	ºC	NE	27,5	-16,5064444	-39,4790556
BURANHEM	Campanha 2 - 2022	FBS-BRA-900	10/06/2022	69	48	Físicos - Água	Turbidez	Classe 2 - Doce	NTU	Máximo 100	20,3	-16,5064444	-39,4790556
BURANHEM	Campanha 2 - 2022	FBS-BRA-900	10/06/2022	69	48	Químicos - Água	% Saturação de Oxigênio Dissolvido	Classe 2 - Doce	%	NE	80	-16,5064444	-39,4790556
BURANHEM	Campanha 2 - 2022	FBS-BRA-900	10/06/2022	69	48	Químicos - Água	Alcalinidade total	Classe 2 - Doce	mg CaCO3/L	NE	20,5	-16,5064444	-39,4790556
BURANHEM	Campanha 2 - 2022	FBS-BRA-900	10/06/2022	69	48	Químicos - Água	Cloreto	Classe 2 - Doce	mg Cl/L	NE	19,1	-16,5064444	-39,4790556
BURANHEM	Campanha 2 - 2022	FBS-BRA-900	10/06/2022	69	48	Químicos - Água	DBO	Classe 2 - Doce	mg/L	Máximo 5	<3	-16,5064444	-39,4790556
BURANHEM	Campanha 2 - 2022	FBS-BRA-900	10/06/2022	69	48	Químicos - Água	DQO	Classe 2 - Doce	mg O2/L	NE	<30,0	-16,5064444	-39,4790556
BURANHEM	Campanha 2 - 2022	FBS-BRA-900	10/06/2022	69	48	Químicos - Água	Nitrogênio Nitrato	Classe 2 - Doce	mg N-NO3/L	Máximo 10	0,27	-16,5064444	-39,4790556
BURANHEM	Campanha 2 - 2022	FBS-BRA-900	10/06/2022	69	48	Químicos - Água	N-NH3	Classe 2 - Doce	mg N-NH3/L	NE	0,5	-16,5064444	-39,4790556
BURANHEM	Campanha 2 - 2022	FBS-BRA-900	10/06/2022	69	48	Químicos - Água	N Total	Classe 2 - Doce	mg N/L	NE	<1,0	-16,5064444	-39,4790556
BURANHEM	Campanha 2 - 2022	FBS-BRA-900	10/06/2022	69	48	Químicos - Água	OD	Classe 2 - Doce	mg OD/L	Mínimo 5	6,4	-16,5064444	-39,4790556
BURANHEM	Campanha 2 - 2022	FBS-BRA-900	10/06/2022	69	48	Químicos - Água	Ortofosfato solúvel	Classe 2 - Doce	mg P/L	NE	<0,02	-16,5064444	-39,4790556
BURANHEM	Campanha 2 - 2022	FBS-BRA-900	10/06/2022	69	48	Químicos - Água	pH	Classe 2 - Doce	s/ unid	Entre 6 - 9	6,99	-16,5064444	-39,4790556
BURANHEM	Campanha 2 - 2022	FBS-BRA-900	10/06/2022	69	48	Químicos - Água	P Total	Classe 2 - Doce	mg P/L	Máximo 0.10000	<0,02	-16,5064444	-39,4790556
BURANHEM	Campanha 3 - 2022	FBS-BRA-900	13/10/2022	78	48	Biológicos - Água	clorofila	Classe 2 - Doce	µg/L	Máximo 30	0,65	-16,5064444	-39,4790556
BURANHEM	Campanha 3 - 2022	FBS-BRA-900	13/10/2022	78	48	Biológicos - Água	Colif. termo	Classe 2 - Doce	NMP/100mL	NE	7,8X10	-16,5064444	-39,4790556
BURANHEM	Campanha 3 - 2022	FBS-BRA-900	13/10/2022	78	48	Físico - Ar	Temperatura do Ar	Classe 2 - Doce	ºC	NE	29	-16,5064444	-39,4790556
BURANHEM	Campanha 3 - 2022	FBS-BRA-900	13/10/2022	78	48	Físicos - Água	Condutividade	Classe 2 - Doce	µS/cm	NE	113,6	-16,5064444	-39,4790556
BURANHEM	Campanha 3 - 2022	FBS-BRA-900	13/10/2022	78	48	Físicos - Água	Salinidade	Classe 2 - Doce	o/oo	NE	<0,1	-16,5064444	-39,4790556
BURANHEM	Campanha 3 - 2022	FBS-BRA-900	13/10/2022	78	48	Físicos - Água	Sólidos em suspensão	Classe 2 - Doce	mg/L	NE	<50	-16,5064444	-39,4790556
BURANHEM	Campanha 3 - 2022	FBS-BRA-900	13/10/2022	78	48	Físicos - Água	Sólidos totais	Classe 2 - Doce	mg/L	NE	113	-16,5064444	-39,4790556
BURANHEM	Campanha 3 - 2022	FBS-BRA-900	13/10/2022	78	48	Físicos - Água	STD	Classe 2 - Doce	mg/L	Máximo 500	66	-16,5064444	-39,4790556
BURANHEM	Campanha 3 - 2022	FBS-BRA-900	13/10/2022	78	48	Físicos - Água	Temperatura	Classe 2 - Doce	ºC	NE	26,8	-16,5064444	-39,4790556
BURANHEM	Campanha 3 - 2022	FBS-BRA-900	13/10/2022	78	48	Físicos - Água	Turbidez	Classe 2 - Doce	NTU	Máximo 100	12,7	-16,5064444	-39,4790556
BURANHEM	Campanha 3 - 2022	FBS-BRA-900	13/10/2022	78	48	Químicos - Água	% Saturação de Oxigênio Dissolvido	Classe 2 - Doce	%	NE	84	-16,5064444	-39,4790556
BURANHEM	Campanha 3 - 2022	FBS-BRA-900	13/10/2022	78	48	Químicos - Água	Alcalinidade total	Classe 2 - Doce	mg CaCO3/L	NE	25,3	-16,5064444	-39,4790556
BURANHEM	Campanha 3 - 2022	FBS-BRA-900	13/10/2022	78	48	Químicos - Água	DBO	Classe 2 - Doce	mg/L	Máximo 5	<3	-16,5064444	-39,4790556
BURANHEM	Campanha 3 - 2022	FBS-BRA-900	13/10/2022	78	48	Químicos - Água	DQO	Classe 2 - Doce	mg O2/L	NE	<30,0	-16,5064444	-39,4790556
BURANHEM	Campanha 3 - 2022	FBS-BRA-900	13/10/2022	78	48	Químicos - Água	N-NH3	Classe 2 - Doce	mg N-NH3/L	NE	<0,4	-16,5064444	-39,4790556
BURANHEM	Campanha 3 - 2022	FBS-BRA-900	13/10/2022	78	48	Químicos - Água	N Total	Classe 2 - Doce	mg N/L	NE	<1,0	-16,5064444	-39,4790556
BURANHEM	Campanha 3 - 2022	FBS-BRA-900	13/10/2022	78	48	Químicos - Água	OD	Classe 2 - Doce	mg OD/L	Mínimo 5	6,7	-16,5064444	-39,4790556
BURANHEM	Campanha 3 - 2022	FBS-BRA-900	13/10/2022	78	48	Químicos - Água	pH	Classe 2 - Doce	s/ unid	Entre 6 - 9	7,35	-16,5064444	-39,4790556
BURANHEM	Campanha 3 - 2022	FBS-BRA-900	13/10/2022	78	48	Químicos - Água	P Total	Classe 2 - Doce	mg P/L	Máximo 0.10000	<0,02	-16,5064444	-39,4790556
BURANHEM	Campanha 2 - 2023	FBS-BRA-900	24/05/2023	70	50	Biológicos - Água	clorofila	Classe 2 - Doce	µg/L	Máximo 30	1,03	-16,5064444	-39,4790556
BURANHEM	Campanha 2 - 2023	FBS-BRA-900	24/05/2023	70	50	Biológicos - Água	Colif. termo	Classe 2 - Doce	NMP/100mL	NE	3,3X10^2	-16,5064444	-39,4790556
BURANHEM	Campanha 2 - 2023	FBS-BRA-900	24/05/2023	70	50	Físico - Ar	Temperatura do Ar	Classe 2 - Doce	ºC	NE	27	-16,5064444	-39,4790556
BURANHEM	Campanha 2 - 2023	FBS-BRA-900	24/05/2023	70	50	Físicos - Água	Condutividade	Classe 2 - Doce	µS/cm	NE	103	-16,5064444	-39,4790556
BURANHEM	Campanha 2 - 2023	FBS-BRA-900	24/05/2023	70	50	Físicos - Água	Salinidade	Classe 2 - Doce	o/oo	NE	<0,1	-16,5064444	-39,4790556
BURANHEM	Campanha 2 - 2023	FBS-BRA-900	24/05/2023	70	50	Físicos - Água	Sólidos em suspensão	Classe 2 - Doce	mg/L	NE	<50	-16,5064444	-39,4790556
BURANHEM	Campanha 2 - 2023	FBS-BRA-900	24/05/2023	70	50	Físicos - Água	Sólidos totais	Classe 2 - Doce	mg/L	NE	98	-16,5064444	-39,4790556
BURANHEM	Campanha 2 - 2023	FBS-BRA-900	24/05/2023	70	50	Físicos - Água	STD	Classe 2 - Doce	mg/L	Máximo 500	60	-16,5064444	-39,4790556
BURANHEM	Campanha 2 - 2023	FBS-BRA-900	24/05/2023	70	50	Físicos - Água	Temperatura	Classe 2 - Doce	ºC	NE	24,7	-16,5064444	-39,4790556
BURANHEM	Campanha 2 - 2023	FBS-BRA-900	24/05/2023	70	50	Físicos - Água	Turbidez	Classe 2 - Doce	NTU	Máximo 100	16,7	-16,5064444	-39,4790556
BURANHEM	Campanha 2 - 2023	FBS-BRA-900	24/05/2023	70	50	Químicos - Água	% Saturação de Oxigênio Dissolvido	Classe 2 - Doce	%	NE	69,9	-16,5064444	-39,4790556
BURANHEM	Campanha 2 - 2023	FBS-BRA-900	24/05/2023	70	50	Químicos - Água	Alcalinidade total	Classe 2 - Doce	mg CaCO3/L	NE	14,7	-16,5064444	-39,4790556
BURANHEM	Campanha 2 - 2023	FBS-BRA-900	24/05/2023	70	50	Químicos - Água	DBO	Classe 2 - Doce	mg/L	Máximo 5	<3	-16,5064444	-39,4790556
BURANHEM	Campanha 2 - 2023	FBS-BRA-900	24/05/2023	70	50	Químicos - Água	DQO	Classe 2 - Doce	mg O2/L	NE	<30,0	-16,5064444	-39,4790556
BURANHEM	Campanha 2 - 2023	FBS-BRA-900	24/05/2023	70	50	Químicos - Água	N-NH3	Classe 2 - Doce	mg N-NH3/L	NE	<0,4	-16,5064444	-39,4790556
BURANHEM	Campanha 2 - 2023	FBS-BRA-900	24/05/2023	70	50	Químicos - Água	N Total	Classe 2 - Doce	mg N/L	NE	<1,0	-16,5064444	-39,4790556
BURANHEM	Campanha 2 - 2023	FBS-BRA-900	24/05/2023	70	50	Químicos - Água	OD	Classe 2 - Doce	mg OD/L	Mínimo 5	5,73	-16,5064444	-39,4790556
BURANHEM	Campanha 2 - 2023	FBS-BRA-900	24/05/2023	70	50	Químicos - Água	pH	Classe 2 - Doce	s/ unid	Entre 6 - 9	8,24	-16,5064444	-39,4790556
BURANHEM	Campanha 2 - 2023	FBS-BRA-900	24/05/2023	70	50	Químicos - Água	P Total	Classe 2 - Doce	mg P/L	Máximo 0.10000	<0,02	-16,5064444	-39,4790556
BURANHEM	Campanha 3 - 2023	FBS-BRA-900	19/09/2023	79	50	Biológicos - Água	clorofila	Classe 2 - Doce	µg/L	Máximo 30	1,09	-16,5064444	-39,4790556
BURANHEM	Campanha 3 - 2023	FBS-BRA-900	19/09/2023	79	50	Biológicos - Água	Colif. termo	Classe 2 - Doce	NMP/100mL	NE	<1,8X10	-16,5064444	-39,4790556
BURANHEM	Campanha 3 - 2023	FBS-BRA-900	19/09/2023	79	50	Físico - Ar	Temperatura do Ar	Classe 2 - Doce	ºC	NE	27	-16,5064444	-39,4790556
BURANHEM	Campanha 3 - 2023	FBS-BRA-900	19/09/2023	79	50	Físicos - Água	Condutividade	Classe 2 - Doce	µS/cm	NE	118,3	-16,5064444	-39,4790556
BURANHEM	Campanha 3 - 2023	FBS-BRA-900	19/09/2023	79	50	Físicos - Água	Salinidade	Classe 2 - Doce	o/oo	NE	<0,1	-16,5064444	-39,4790556
BURANHEM	Campanha 3 - 2023	FBS-BRA-900	19/09/2023	79	50	Físicos - Água	Sólidos em suspensão	Classe 2 - Doce	mg/L	NE	<50	-16,5064444	-39,4790556
BURANHEM	Campanha 3 - 2023	FBS-BRA-900	19/09/2023	79	50	Físicos - Água	Sólidos totais	Classe 2 - Doce	mg/L	NE	173	-16,5064444	-39,4790556
BURANHEM	Campanha 3 - 2023	FBS-BRA-900	19/09/2023	79	50	Físicos - Água	STD	Classe 2 - Doce	mg/L	Máximo 500	69	-16,5064444	-39,4790556
BURANHEM	Campanha 3 - 2023	FBS-BRA-900	19/09/2023	79	50	Físicos - Água	Temperatura	Classe 2 - Doce	ºC	NE	24,9	-16,5064444	-39,4790556
BURANHEM	Campanha 3 - 2023	FBS-BRA-900	19/09/2023	79	50	Físicos - Água	Turbidez	Classe 2 - Doce	NTU	Máximo 100	23,2	-16,5064444	-39,4790556
BURANHEM	Campanha 3 - 2023	FBS-BRA-900	19/09/2023	79	50	Químicos - Água	% Saturação de Oxigênio Dissolvido	Classe 2 - Doce	%	NE	77,4	-16,5064444	-39,4790556
BURANHEM	Campanha 3 - 2023	FBS-BRA-900	19/09/2023	79	50	Químicos - Água	Alcalinidade total	Classe 2 - Doce	mg CaCO3/L	NE	21,8	-16,5064444	-39,4790556
BURANHEM	Campanha 3 - 2023	FBS-BRA-900	19/09/2023	79	50	Químicos - Água	DBO	Classe 2 - Doce	mg/L	Máximo 5	<3	-16,5064444	-39,4790556
BURANHEM	Campanha 3 - 2023	FBS-BRA-900	19/09/2023	79	50	Químicos - Água	DQO	Classe 2 - Doce	mg O2/L	NE	<30,0	-16,5064444	-39,4790556
BURANHEM	Campanha 3 - 2023	FBS-BRA-900	19/09/2023	79	50	Químicos - Água	N-NH3	Classe 2 - Doce	mg N-NH3/L	NE	<0,4	-16,5064444	-39,4790556
BURANHEM	Campanha 3 - 2023	FBS-BRA-900	19/09/2023	79	50	Químicos - Água	N Total	Classe 2 - Doce	mg N/L	NE	<1,0	-16,5064444	-39,4790556
BURANHEM	Campanha 3 - 2023	FBS-BRA-900	19/09/2023	79	50	Químicos - Água	OD	Classe 2 - Doce	mg OD/L	Mínimo 5	6,64	-16,5064444	-39,4790556
BURANHEM	Campanha 3 - 2023	FBS-BRA-900	19/09/2023	79	50	Químicos - Água	pH	Classe 2 - Doce	s/ unid	Entre 6 - 9	7,18	-16,5064444	-39,4790556
BURANHEM	Campanha 3 - 2023	FBS-BRA-900	19/09/2023	79	50	Químicos - Água	P Total	Classe 2 - Doce	mg P/L	Máximo 0.10000	0,02	-16,5064444	-39,4790556
BURANHEM	Campanha 4 - 2023	FBS-BRA-900	10/11/2023	60	46	Biológicos - Água	clorofila	Classe 2 - Doce	µg/L	Máximo 30	<0,40	-16,5064444	-39,4790556
BURANHEM	Campanha 4 - 2023	FBS-BRA-900	10/11/2023	60	46	Biológicos - Água	Colif. termo	Classe 2 - Doce	NMP/100mL	NE	3,5X10^3	-16,5064444	-39,4790556
BURANHEM	Campanha 4 - 2023	FBS-BRA-900	10/11/2023	60	46	Físico - Ar	Temperatura do Ar	Classe 2 - Doce	ºC	NE	30	-16,5064444	-39,4790556
BURANHEM	Campanha 4 - 2023	FBS-BRA-900	10/11/2023	60	46	Físicos - Água	Condutividade	Classe 2 - Doce	µS/cm	NE	119,2	-16,5064444	-39,4790556
BURANHEM	Campanha 4 - 2023	FBS-BRA-900	10/11/2023	60	46	Físicos - Água	Salinidade	Classe 2 - Doce	o/oo	NE	<0,1	-16,5064444	-39,4790556
BURANHEM	Campanha 4 - 2023	FBS-BRA-900	10/11/2023	60	46	Físicos - Água	Sólidos em suspensão	Classe 2 - Doce	mg/L	NE	<50	-16,5064444	-39,4790556
BURANHEM	Campanha 4 - 2023	FBS-BRA-900	10/11/2023	60	46	Físicos - Água	Sólidos totais	Classe 2 - Doce	mg/L	NE	60	-16,5064444	-39,4790556
BURANHEM	Campanha 4 - 2023	FBS-BRA-900	10/11/2023	60	46	Físicos - Água	STD	Classe 2 - Doce	mg/L	Máximo 500	66	-16,5064444	-39,4790556
BURANHEM	Campanha 4 - 2023	FBS-BRA-900	10/11/2023	60	46	Físicos - Água	Temperatura	Classe 2 - Doce	ºC	NE	27,4	-16,5064444	-39,4790556
BURANHEM	Campanha 4 - 2023	FBS-BRA-900	10/11/2023	60	46	Físicos - Água	Turbidez	Classe 2 - Doce	NTU	Máximo 100	39,8	-16,5064444	-39,4790556
BURANHEM	Campanha 4 - 2023	FBS-BRA-900	10/11/2023	60	46	Químicos - Água	Alcalinidade total	Classe 2 - Doce	mg CaCO3/L	NE	44,1	-16,5064444	-39,4790556
BURANHEM	Campanha 4 - 2023	FBS-BRA-900	10/11/2023	60	46	Químicos - Água	DBO	Classe 2 - Doce	mg/L	Máximo 5	3	-16,5064444	-39,4790556
BURANHEM	Campanha 4 - 2023	FBS-BRA-900	10/11/2023	60	46	Químicos - Água	DQO	Classe 2 - Doce	mg O2/L	NE	<30,0	-16,5064444	-39,4790556
BURANHEM	Campanha 4 - 2023	FBS-BRA-900	10/11/2023	60	46	Químicos - Água	N-NH3	Classe 2 - Doce	mg N-NH3/L	NE	<0,4	-16,5064444	-39,4790556
BURANHEM	Campanha 4 - 2023	FBS-BRA-900	10/11/2023	60	46	Químicos - Água	N Total	Classe 2 - Doce	mg N/L	NE	<1,0	-16,5064444	-39,4790556
BURANHEM	Campanha 4 - 2023	FBS-BRA-900	10/11/2023	60	46	Químicos - Água	OD	Classe 2 - Doce	mg OD/L	Mínimo 5	5,3	-16,5064444	-39,4790556
BURANHEM	Campanha 4 - 2023	FBS-BRA-900	10/11/2023	60	46	Químicos - Água	pH	Classe 2 - Doce	s/ unid	Entre 6 - 9	8,21	-16,5064444	-39,4790556
BURANHEM	Campanha 4 - 2023	FBS-BRA-900	10/11/2023	60	46	Químicos - Água	P Total	Classe 2 - Doce	mg P/L	Máximo 0.10000	0,02	-16,5064444	-39,4790556
BURANHEM	Campanha 1 - 2024	FBS-BRA-900	20/02/2024	63	52	Biológicos - Água	clorofila	Classe 2 - Doce	µg/L	Máximo 30	1,14	-16,5064444	-39,4790556
BURANHEM	Campanha 1 - 2024	FBS-BRA-900	20/02/2024	63	52	Biológicos - Água	Colif. termo	Classe 2 - Doce	NMP/100mL	NE	1,7X10^3	-16,5064444	-39,4790556
BURANHEM	Campanha 1 - 2024	FBS-BRA-900	20/02/2024	63	52	Físico - Ar	Temperatura do Ar	Classe 2 - Doce	ºC	NE	28	-16,5064444	-39,4790556
BURANHEM	Campanha 1 - 2024	FBS-BRA-900	20/02/2024	63	52	Físicos - Água	Condutividade	Classe 2 - Doce	µS/cm	NE	112,3	-16,5064444	-39,4790556
BURANHEM	Campanha 1 - 2024	FBS-BRA-900	20/02/2024	63	52	Físicos - Água	Salinidade	Classe 2 - Doce	o/oo	NE	<0,1	-16,5064444	-39,4790556
BURANHEM	Campanha 1 - 2024	FBS-BRA-900	20/02/2024	63	52	Físicos - Água	Sólidos em suspensão	Classe 2 - Doce	mg/L	NE	<50	-16,5064444	-39,4790556
BURANHEM	Campanha 1 - 2024	FBS-BRA-900	20/02/2024	63	52	Físicos - Água	Sólidos totais	Classe 2 - Doce	mg/L	NE	196	-16,5064444	-39,4790556
BURANHEM	Campanha 1 - 2024	FBS-BRA-900	20/02/2024	63	52	Físicos - Água	STD	Classe 2 - Doce	mg/L	Máximo 500	56	-16,5064444	-39,4790556
BURANHEM	Campanha 1 - 2024	FBS-BRA-900	20/02/2024	63	52	Físicos - Água	Temperatura	Classe 2 - Doce	ºC	NE	24,6	-16,5064444	-39,4790556
BURANHEM	Campanha 1 - 2024	FBS-BRA-900	20/02/2024	63	52	Físicos - Água	Turbidez	Classe 2 - Doce	NTU	Máximo 100	48,2	-16,5064444	-39,4790556
BURANHEM	Campanha 1 - 2024	FBS-BRA-900	20/02/2024	63	52	Químicos - Água	Alcalinidade total	Classe 2 - Doce	mg CaCO3/L	NE	22,5	-16,5064444	-39,4790556
BURANHEM	Campanha 1 - 2024	FBS-BRA-900	20/02/2024	63	52	Químicos - Água	DBO	Classe 2 - Doce	mg/L	Máximo 5	<3	-16,5064444	-39,4790556
BURANHEM	Campanha 1 - 2024	FBS-BRA-900	20/02/2024	63	52	Químicos - Água	DQO	Classe 2 - Doce	mg O2/L	NE	<30,0	-16,5064444	-39,4790556
BURANHEM	Campanha 1 - 2024	FBS-BRA-900	20/02/2024	63	52	Químicos - Água	N-NH3	Classe 2 - Doce	mg N-NH3/L	NE	0,8	-16,5064444	-39,4790556
BURANHEM	Campanha 1 - 2024	FBS-BRA-900	20/02/2024	63	52	Químicos - Água	N Total	Classe 2 - Doce	mg N/L	NE	1,1	-16,5064444	-39,4790556
BURANHEM	Campanha 1 - 2024	FBS-BRA-900	20/02/2024	63	52	Químicos - Água	OD	Classe 2 - Doce	mg OD/L	Mínimo 5	6,18	-16,5064444	-39,4790556
BURANHEM	Campanha 1 - 2024	FBS-BRA-900	20/02/2024	63	52	Químicos - Água	pH	Classe 2 - Doce	s/ unid	Entre 6 - 9	7,18	-16,5064444	-39,4790556
BURANHEM	Campanha 1 - 2024	FBS-BRA-900	20/02/2024	63	52	Químicos - Água	P Total	Classe 2 - Doce	mg P/L	Máximo 0.10000	0,04	-16,5064444	-39,4790556
BURANHEM	Campanha 2 - 2024	FBS-BRA-900	30/05/2024	69	48	Biológicos - Água	clorofila	Classe 2 - Doce	µg/L	Máximo 30	0,7	-16,5064444	-39,4790556
BURANHEM	Campanha 2 - 2024	FBS-BRA-900	30/05/2024	69	48	Biológicos - Água	Colif. termo	Classe 2 - Doce	NMP/100mL	NE	4,9X10^2	-16,5064444	-39,4790556
BURANHEM	Campanha 2 - 2024	FBS-BRA-900	30/05/2024	69	48	Físico - Ar	Temperatura do Ar	Classe 2 - Doce	ºC	NE	28	-16,5064444	-39,4790556
BURANHEM	Campanha 2 - 2024	FBS-BRA-900	30/05/2024	69	48	Físicos - Água	Condutividade	Classe 2 - Doce	µS/cm	NE	125,2	-16,5064444	-39,4790556
BURANHEM	Campanha 2 - 2024	FBS-BRA-900	30/05/2024	69	48	Físicos - Água	Salinidade	Classe 2 - Doce	o/oo	NE	<0,1	-16,5064444	-39,4790556
BURANHEM	Campanha 2 - 2024	FBS-BRA-900	30/05/2024	69	48	Físicos - Água	Sólidos em suspensão	Classe 2 - Doce	mg/L	NE	<50	-16,5064444	-39,4790556
BURANHEM	Campanha 2 - 2024	FBS-BRA-900	30/05/2024	69	48	Físicos - Água	Sólidos totais	Classe 2 - Doce	mg/L	NE	76	-16,5064444	-39,4790556
BURANHEM	Campanha 2 - 2024	FBS-BRA-900	30/05/2024	69	48	Físicos - Água	STD	Classe 2 - Doce	mg/L	Máximo 500	63	-16,5064444	-39,4790556
BURANHEM	Campanha 2 - 2024	FBS-BRA-900	30/05/2024	69	48	Físicos - Água	Temperatura	Classe 2 - Doce	ºC	NE	24	-16,5064444	-39,4790556
BURANHEM	Campanha 2 - 2024	FBS-BRA-900	30/05/2024	69	48	Físicos - Água	Turbidez	Classe 2 - Doce	NTU	Máximo 100	20,9	-16,5064444	-39,4790556
BURANHEM	Campanha 2 - 2024	FBS-BRA-900	30/05/2024	69	48	Químicos - Água	Alcalinidade total	Classe 2 - Doce	mg CaCO3/L	NE	24,2	-16,5064444	-39,4790556
BURANHEM	Campanha 2 - 2024	FBS-BRA-900	30/05/2024	69	48	Químicos - Água	DBO	Classe 2 - Doce	mg/L	Máximo 5	<3	-16,5064444	-39,4790556
BURANHEM	Campanha 2 - 2024	FBS-BRA-900	30/05/2024	69	48	Químicos - Água	DQO	Classe 2 - Doce	mg O2/L	NE	<30,0	-16,5064444	-39,4790556
BURANHEM	Campanha 2 - 2024	FBS-BRA-900	30/05/2024	69	48	Químicos - Água	N-NH3	Classe 2 - Doce	mg N-NH3/L	NE	0,4	-16,5064444	-39,4790556
BURANHEM	Campanha 2 - 2024	FBS-BRA-900	30/05/2024	69	48	Químicos - Água	N Total	Classe 2 - Doce	mg N/L	NE	<1,0	-16,5064444	-39,4790556
BURANHEM	Campanha 2 - 2024	FBS-BRA-900	30/05/2024	69	48	Químicos - Água	OD	Classe 2 - Doce	mg OD/L	Mínimo 5	6,68	-16,5064444	-39,4790556
BURANHEM	Campanha 2 - 2024	FBS-BRA-900	30/05/2024	69	48	Químicos - Água	pH	Classe 2 - Doce	s/ unid	Entre 6 - 9	8,59	-16,5064444	-39,4790556
BURANHEM	Campanha 2 - 2024	FBS-BRA-900	30/05/2024	69	48	Químicos - Água	P Total	Classe 2 - Doce	mg P/L	Máximo 0.10000	<0,02	-16,5064444	-39,4790556
BURANHEM	Campanha 3 - 2024	FBS-BRA-900	04/09/2024	64	48	Biológicos - Água	clorofila	Classe 2 - Doce	µg/L	Máximo 30	<0,40	-16,5064444	-39,4790556
BURANHEM	Campanha 3 - 2024	FBS-BRA-900	04/09/2024	64	48	Biológicos - Água	Colif. termo	Classe 2 - Doce	NMP/100mL	NE	5,4X10^3	-16,5064444	-39,4790556
BURANHEM	Campanha 3 - 2024	FBS-BRA-900	04/09/2024	64	48	Físico - Ar	Temperatura do Ar	Classe 2 - Doce	ºC	NE	28	-16,5064444	-39,4790556
BURANHEM	Campanha 3 - 2024	FBS-BRA-900	04/09/2024	64	48	Físicos - Água	Condutividade	Classe 2 - Doce	µS/cm	NE	116	-16,5064444	-39,4790556
BURANHEM	Campanha 3 - 2024	FBS-BRA-900	04/09/2024	64	48	Físicos - Água	Salinidade	Classe 2 - Doce	o/oo	NE	<0,1	-16,5064444	-39,4790556
BURANHEM	Campanha 3 - 2024	FBS-BRA-900	04/09/2024	64	48	Físicos - Água	Sólidos em suspensão	Classe 2 - Doce	mg/L	NE	<50	-16,5064444	-39,4790556
BURANHEM	Campanha 3 - 2024	FBS-BRA-900	04/09/2024	64	48	Físicos - Água	Sólidos totais	Classe 2 - Doce	mg/L	NE	102	-16,5064444	-39,4790556
BURANHEM	Campanha 3 - 2024	FBS-BRA-900	04/09/2024	64	48	Físicos - Água	STD	Classe 2 - Doce	mg/L	Máximo 500	58	-16,5064444	-39,4790556
BURANHEM	Campanha 3 - 2024	FBS-BRA-900	04/09/2024	64	48	Físicos - Água	Temperatura	Classe 2 - Doce	ºC	NE	25,9	-16,5064444	-39,4790556
BURANHEM	Campanha 3 - 2024	FBS-BRA-900	04/09/2024	64	48	Físicos - Água	Turbidez	Classe 2 - Doce	NTU	Máximo 100	11,1	-16,5064444	-39,4790556
BURANHEM	Campanha 3 - 2024	FBS-BRA-900	04/09/2024	64	48	Químicos - Água	Alcalinidade total	Classe 2 - Doce	mg CaCO3/L	NE	22,1	-16,5064444	-39,4790556
BURANHEM	Campanha 3 - 2024	FBS-BRA-900	04/09/2024	64	48	Químicos - Água	DBO	Classe 2 - Doce	mg/L	Máximo 5	<3	-16,5064444	-39,4790556
BURANHEM	Campanha 3 - 2024	FBS-BRA-900	04/09/2024	64	48	Químicos - Água	DQO	Classe 2 - Doce	mg O2/L	NE	63,9	-16,5064444	-39,4790556
BURANHEM	Campanha 3 - 2024	FBS-BRA-900	04/09/2024	64	48	Químicos - Água	N-NH3	Classe 2 - Doce	mg N-NH3/L	NE	<0,4	-16,5064444	-39,4790556
BURANHEM	Campanha 3 - 2024	FBS-BRA-900	04/09/2024	64	48	Químicos - Água	N Total	Classe 2 - Doce	mg N/L	NE	<1,0	-16,5064444	-39,4790556
BURANHEM	Campanha 3 - 2024	FBS-BRA-900	04/09/2024	64	48	Químicos - Água	OD	Classe 2 - Doce	mg OD/L	Mínimo 5	7,23	-16,5064444	-39,4790556
BURANHEM	Campanha 3 - 2024	FBS-BRA-900	04/09/2024	64	48	Químicos - Água	pH	Classe 2 - Doce	s/ unid	Entre 6 - 9	7,44	-16,5064444	-39,4790556
BURANHEM	Campanha 3 - 2024	FBS-BRA-900	04/09/2024	64	48	Químicos - Água	P Total	Classe 2 - Doce	mg P/L	Máximo 0.10000	0,04	-16,5064444	-39,4790556
BURANHEM	Campanha 1 - 2020	FBS-BRH-250	03/03/2020	64	49	Biológicos - Água	clorofila	Classe 2 - Doce	µg/L	Máximo 30	0,93	-16,4369444	-39,6277778
BURANHEM	Campanha 1 - 2020	FBS-BRH-250	03/03/2020	64	49	Biológicos - Água	Colif. termo	Classe 2 - Doce	NMP/100mL	NE	7,9X10^2	-16,4369444	-39,6277778
BURANHEM	Campanha 1 - 2020	FBS-BRH-250	03/03/2020	64	49	Físico - Ar	Temperatura do Ar	Classe 2 - Doce	ºC	NE	30	-16,4369444	-39,6277778
BURANHEM	Campanha 1 - 2020	FBS-BRH-250	03/03/2020	64	49	Físicos - Água	Condutividade	Classe 2 - Doce	µS/cm	NE	146,9	-16,4369444	-39,6277778
